,V1,V3,V5,V7,V9,V10,V11,V12,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,Class
1070,770,1608591,121,18,91,124,1354,1,80,0.8479,0.3278,0.5556,0.0074,0.7143,1.0,1.0,2.0828,1.0,1.2553,0.4444,-0.1753,0.3068,0,0,0,0,0,1,1
1071,893,1664446,61,9,92,133,1356,1,80,0.6696,0.2469,1.0,0.0066,0.8182,1.0,0.5,1.7853,0.9542,0.9542,0.0,-0.1442,0.1862,0,0,0,0,0,1,1
1072,559,1975680,75,11,89,140,1352,1,80,0.8269,0.4318,0.9167,0.0089,0.8,1.0,0.0,1.8751,1.0792,1.0414,-0.0833,-0.1494,0.2432,0,0,0,0,0,1,1
1073,919,2702154,72,10,82,132,1356,1,80,0.6313,0.2,0.9,0.0066,0.6429,1.0,1.0,1.8573,0.9542,1.0,0.1,-0.1807,0.1954,0,0,0,0,0,1,1
1074,895,10343919,50,9,112,127,1360,0,40,0.6706,0.3827,1.0,0.0066,0.8182,1.0,0.5,1.699,0.9542,0.9542,0.0,-0.0617,0.1862,0,0,0,0,0,1,1
1075,312,10391495,88,12,91,126,1358,0,40,0.4595,0.2667,0.8333,0.0074,0.7692,1.0,1.0,1.9445,1.0,1.0792,0.1667,-0.1439,0.2288,0,0,0,0,0,1,1
1076,1145,10507433,107,12,104,126,1358,0,40,0.2931,0.3631,0.8571,0.0103,0.9333,1.0,0.0,2.0294,1.1461,1.0792,-0.1429,-0.0965,0.2901,0,0,0,0,0,1,1
1077,681,564704,147,17,78,118,1358,0,50,0.9808,0.2139,0.6471,0.0081,0.6471,1.0,1.0,2.1673,1.0414,1.2305,0.3529,-0.213,0.3168,0,0,0,0,0,1,1
1078,771,1264388,84,15,107,133,1358,0,50,0.8542,0.2,0.4667,0.0052,0.7778,1.0,1.0,1.9243,0.8451,1.1761,0.5333,-0.0729,0.2116,0,0,0,0,0,1,1
1079,755,1362991,32,7,98,111,1358,0,50,0.8792,0.2381,0.8571,0.0044,1.0,1.0,1.0,1.5051,0.7782,0.8451,0.1429,-0.1809,0.1499,0,0,0,0,0,1,1
1080,735,1759941,62,10,93,127,1360,0,50,0.9029,0.4364,0.9091,0.0081,1.0,1.0,0.0,1.7924,1.0414,1.0,-0.0909,-0.1326,0.2173,0,0,0,0,0,1,1
1081,338,393428,273,40,93,125,1376,0,40,0.4913,0.3175,0.25,0.0073,0.3226,1.0,1.0,2.4362,1.0,1.6021,0.75,-0.1453,0.6574,0,0,0,0,0,1,1
1082,496,3889348,1176,60,56,124,1668,0,40,0.5947,0.2975,0.5741,0.0186,0.4627,0.9,1.0,3.0704,1.4914,1.7324,0.4259,-0.2217,0.9999,0,0,0,0,0,1,1
1083,1259,3928519,2400,95,69,132,1664,0,40,0.4351,0.3999,0.4624,0.0258,0.4479,0.9790000000000001,1.0,3.3802,1.6335,1.9685,0.5376,-0.153,1.0,0,0,0,0,0,1,1
1084,734,3980510,177,18,91,126,1666,0,40,0.8812,0.2436,0.7222,0.0078,0.7222,1.0,1.0,2.248,1.1139,1.2553,0.2778,-0.1422,0.3882,0,0,0,0,0,1,1
1085,733,4022585,61,10,91,119,1668,0,40,0.8789,0.1286,0.7,0.0042,0.7,1.0,1.0,1.7853,0.8451,1.0,0.3,-0.1563,0.1753,0,0,0,0,0,1,1
1086,1110,4349724,220,21,115,140,1666,0,40,0.6483,0.3452,0.7619,0.0096,0.8421,1.0,1.0,2.3424,1.2041,1.3222,0.2381,-0.011000000000000001,0.556,0,0,0,0,0,1,1
1087,282,455871,67,10,96,125,1374,0,40,0.4105,0.2556,0.9,0.0066,0.8182,1.0,1.0,1.8261,0.9542,1.0,0.1,-0.1382,0.1954,0,0,0,0,0,1,1
1088,572,228293,341,43,121,140,1362,0,40,0.8399,0.3392,0.2791,0.0088,0.3077,1.0,1.0,2.5327,1.0792,1.6335,0.7209,0.0192,0.8061,0,0,0,0,0,1,1
1089,522,281944,57,14,110,125,1362,0,40,0.7665,0.3214,0.4286,0.0044,0.75,1.0,1.0,1.7559,0.7782,1.1461,0.5714,-0.087,0.1892,0,0,0,0,0,1,1
1090,1038,603596,80,12,100,133,1358,0,40,0.45799999999999996,0.2593,0.75,0.0066,0.75,1.0,1.0,1.9031,0.9542,1.0792,0.25,-0.1078,0.215,0,0,0,0,0,1,1
1091,575,1279980,111,11,84,124,1362,0,40,0.8443,0.1591,0.9167,0.0088,0.8,1.0,0.0,2.0453,1.0792,1.0414,-0.0833,-0.1652,0.2432,0,0,0,0,0,1,1
1092,803,135392,98,11,84,126,1358,0,200,0.8012,0.1901,1.0,0.0081,0.7857,1.0,0.5,1.9912,1.0414,1.0414,0.0,-0.1919,0.23,0,0,0,0,0,1,1
1093,1145,2613103,168,20,105,135,1362,0,40,0.301,0.3,0.6,0.0088,0.8,1.0,1.0,2.2253,1.0792,1.301,0.4,-0.0745,0.3977,0,0,0,0,0,1,1
1094,371,2794886,172,25,105,125,1362,0,40,0.5448,0.5086,0.56,0.0103,0.5833,1.0,1.0,2.2355,1.1461,1.3979,0.44,-0.11199999999999999,0.5789,0,0,0,0,0,1,1
1095,355,2820561,631,51,91,133,1364,0,40,0.5205,0.4621,0.451,0.0169,0.5,1.0,1.0,2.8,1.3617,1.7076,0.5489999999999999,-0.1538,0.997,0,0,0,0,0,1,1
1096,362,2839568,1015,59,76,132,1364,0,40,0.5308,0.3151,0.4561,0.0191,0.5306,0.9661,1.0,3.0065,1.415,1.7559,0.5439,-0.1875,0.9996,0,0,0,0,0,1,1
1097,228,3458746,561,50,61,124,1362,0,40,0.3348,0.5225,0.5319,0.0184,0.4386,0.94,1.0,2.7489999999999997,1.3979,1.6721,0.4681,-0.1629,0.997,0,0,0,0,0,1,1
1098,787,3544454,8391,343,103,140,1364,0,40,0.0704,0.5594,0.068,0.3878,0.8686,0.105,0.0,3.9238,2.7235,1.5563,-0.9319,-0.0768,1.0,0,0,0,0,0,1,1
1099,395,4680348,158,39,111,126,1364,0,40,0.5792,0.7257,1.0,0.0176,0.3692,0.6154,0.5,2.1987,1.3802,1.3802,0.0,-0.0862,0.8612,0,0,0,0,0,1,1
1100,1338,7851,60,14,86,102,1366,0,185,0.0293,0.4643,0.5714,0.0059,0.6154,1.0,1.0,1.7781,0.9031,1.1461,0.4286,-0.2738,0.2195,0,0,0,0,0,1,1
1101,10,783146,51,10,93,116,1364,0,185,0.0147,0.2714,0.7,0.0051,0.7,1.0,1.0,1.7076,0.8451,1.0,0.3,-0.2125,0.1753,0,0,0,0,0,1,1
1102,1221,87916,90,11,85,124,1362,0,175,0.1909,0.2562,1.0,0.0081,0.6471,1.0,0.5,1.9542,1.0414,1.0414,0.0,-0.2,0.23,0,0,0,0,0,1,1
1103,751,424082,212,32,90,125,1358,0,175,0.8763,0.4111,0.4,0.0088,0.3158,0.9375,1.0,2.3263,1.0792,1.4771,0.6,-0.1187,0.5951,0,0,0,0,0,1,1
1104,1289,534066,217,39,108,133,1360,0,175,0.0809,0.5323,0.5517,0.0118,0.2667,0.7436,1.0,2.3365,1.2041,1.4624,0.4483,-0.0628,0.7462,0,0,0,0,0,1,1
1105,1015,639490,81,17,113,143,1362,0,175,0.4978,0.4044,0.4706,0.0059,0.4706,1.0,1.0,1.9085,0.9031,1.2305,0.5294,-0.0263,0.2482,0,0,0,0,0,1,1
1106,693,697863,239,43,100,126,1360,0,175,0.9632,0.5258,0.2857,0.0088,0.4,0.9767,1.0,2.3784,1.0792,1.6233,0.7143,-0.1055,0.7933,0,0,0,0,0,1,1
1107,979,724192,59,11,112,141,1360,0,175,0.5412,0.5462,0.7692,0.0096,0.8667,0.9091,0.0,1.7708,1.1139,1.0,-0.2308,-0.0294,0.2408,0,0,0,0,0,1,1
1108,950,852041,63,12,115,141,1360,0,175,0.5926,0.25,0.5833,0.0052,0.7778,1.0,1.0,1.7993,0.8451,1.0792,0.4167,-0.038,0.1892,0,0,0,0,0,1,1
1109,1044,950109,215,39,105,134,1360,0,175,0.45,0.4487,0.2564,0.0074,0.3571,1.0,1.0,2.3324,1.0,1.5911,0.7436,-0.0818,0.6422,0,0,0,0,0,1,1
1110,98,189519,350,39,125,143,1364,0,100,0.1437,0.5921,0.19699999999999998,0.0484,0.6168,0.3333,0.0,2.5441,1.8195,1.1139,-0.8029999999999999,0.0353,0.976,0,0,0,0,0,1,1
1111,1131,288152,112,16,120,141,1364,0,100,0.3006,0.5556,0.3214,0.0205,0.6364,0.5625,0.0,2.0492,1.4472,0.9542,-0.6786,0.0047,0.41700000000000004,0,0,0,0,0,1,1
1112,125,356611,170,20,123,141,1362,0,100,0.1836,0.494,0.5833,0.0176,0.6154,0.7,0.0,2.2304,1.3802,1.1461,-0.4167,0.0325,0.556,0,0,0,0,0,1,1
1113,81,373946,153,29,118,143,1362,0,100,0.1189,0.6357,0.5357,0.0206,0.4828,0.5172,0.0,2.1847,1.4472,1.1761,-0.4643,0.0016,0.6868,0,0,0,0,0,1,1
1114,157,395408,140,13,118,141,1360,0,100,0.2309,0.4697,0.5454,0.0162,0.5116,0.9231,0.0,2.1461,1.3424,1.0792,-0.4545,-0.0012,0.4366,0,0,0,0,0,1,1
1115,159,413476,168,30,120,143,1362,0,100,0.2335,0.6571,0.4,0.0257,0.6604,0.4667,0.0,2.2253,1.5441,1.1461,-0.6,0.0021,0.7776,0,0,0,0,0,1,1
1116,239,505112,226,33,120,141,1360,0,100,0.3515,0.6496,0.3488,0.0316,0.6719,0.4545,0.0,2.3541,1.6335,1.1761,-0.6512,-0.0008,0.9076,0,0,0,0,0,1,1
1117,315,530471,116,19,121,142,1360,0,100,0.4632,0.6282,0.4615,0.0191,0.8125,0.6316,0.0,2.0645,1.415,1.0792,-0.5385,0.0043,0.5162,0,0,0,0,0,1,1
1118,305,551913,104,12,97,126,1360,0,100,0.4485,0.2727,0.8461,0.0096,0.7222,0.9167,0.0,2.017,1.1139,1.0414,-0.1539,-0.1384,0.257,0,0,0,0,0,1,1
1119,309,574196,156,20,74,127,1362,0,100,0.4537,0.2909,0.55,0.0081,0.6471,1.0,1.0,2.1931,1.0414,1.301,0.45,-0.2063,0.3663,0,0,0,0,0,1,1
1120,187,594752,136,27,119,143,1364,0,100,0.2742,0.5526,0.8421,0.0117,0.32,0.7037,1.0,2.1335,1.2041,1.2787,0.1579,0.0014,0.5029,0,0,0,0,0,1,1
1121,311,618457,377,45,59,132,1364,0,100,0.456,0.3018,0.2667,0.0088,0.3636,1.0,1.0,2.5763,1.0792,1.6532,0.7333,-0.2346,0.8299,0,0,0,0,0,1,1
1122,1318,2287245,224,31,77,126,1364,0,100,0.0513,0.3431,0.3548,0.0081,0.44,1.0,1.0,2.3503,1.0414,1.4914,0.6452,-0.2321,0.5642,0,0,0,0,0,1,1
1123,1293,3626796,163,20,83,126,1362,0,50,0.0852,0.2591,0.55,0.0081,0.6111,1.0,1.0,2.2122,1.0414,1.301,0.45,-0.1892,0.3663,0,0,0,0,0,1,1
1124,794,2294295,172,18,91,134,1360,0,40,0.8147,0.1569,0.7059,0.0088,0.8571,0.9444,1.0,2.2355,1.0792,1.2305,0.2941,-0.1162,0.3419,0,0,0,0,0,1,1
1125,1215,1545468,184,22,115,135,1628,0,120,0.4865,0.3987,0.9444,0.0104,0.4048,0.8182,1.0,2.2648,1.2305,1.2553,0.0556,-0.0358,0.5063,0,0,0,0,0,1,1
1126,822,820681,304,28,85,133,1360,0,175,0.7618,0.43700000000000006,0.7407,0.0147,0.6667,0.9643,1.0,2.4829,1.301,1.4314,0.2593,-0.1262,0.8299,0,0,0,0,0,1,1
1127,1283,324225,140,19,105,126,1358,0,40,0.0898,0.4444,0.7778,0.0103,0.6364,0.9474,1.0,2.1461,1.1461,1.2553,0.2222,-0.106,0.41700000000000004,0,0,0,0,0,1,1
1128,749,337093,262,19,88,133,1360,0,40,0.8706,0.2742,1.0,0.013999999999999999,0.9048,1.0,0.5,2.4183,1.2787,1.2787,0.0,-0.1248,0.5967,0,0,0,0,0,1,1
1129,1120,350893,261,17,88,132,1356,0,40,0.3171,0.2689,0.8095,0.0155,0.7778,1.0,0.0,2.4166,1.3222,1.2305,-0.1905,-0.1162,0.5903,0,0,0,0,0,1,1
1130,1192,521912,101,13,108,125,1356,0,40,0.2227,0.4024,1.0,0.0096,0.5909,1.0,0.5,2.0043,1.1139,1.1139,0.0,-0.1027,0.2914,0,0,0,0,0,1,1
1131,498,261713,144,19,88,132,1356,0,40,0.7345,0.311,0.5789,0.0081,0.6471,1.0,1.0,2.1584,1.0414,1.2787,0.4211,-0.1436,0.3494,0,0,0,0,0,1,1
1132,354,409908,116,10,82,126,1360,0,40,0.5206,0.275,0.625,0.0118,0.8421,1.0,0.0,2.0645,1.2041,1.0,-0.375,-0.1801,0.2792,0,0,0,0,0,1,1
1133,860,61614,563,34,83,133,1306,0,40,0.6478,0.2801,0.6765,0.0176,0.6389,1.0,1.0,2.7505,1.3617,1.5315,0.3235,-0.1826,0.9608,0,0,0,0,0,1,1
1134,581,148364,3187,198,87,127,1306,0,40,0.8897,0.5466,0.7172,0.0544,0.3413,0.5,1.0,3.5034,1.8513,1.9956,0.2828,-0.175,1.0,0,0,0,0,0,1,1
1135,1214,365205,210,22,70,127,1308,0,40,0.1239,0.2657,0.5909,0.0099,0.65,1.0,1.0,2.3222,1.1139,1.3424,0.4091,-0.1984,0.4729,0,0,0,0,0,1,1
1136,818,657566,112,14,86,133,1306,0,40,0.7305,0.2727,0.7857,0.0084,0.8461,1.0,1.0,2.0492,1.0414,1.1461,0.2143,-0.122,0.2712,0,0,0,0,0,1,1
1137,19,877413,114,15,81,125,1306,0,40,0.0291,0.1556,0.6,0.0069,0.6429,1.0,1.0,2.0569,0.9542,1.1761,0.4,-0.2159,0.2469,0,0,0,0,0,1,1
1138,71,1119116,446,52,96,127,1308,0,40,0.1086,0.4282,0.2885,0.0115,0.3488,1.0,1.0,2.6493,1.1761,1.716,0.7115,-0.1551,0.9603,0,0,0,0,0,1,1
1139,262,849219,139,16,71,126,1690,1,120,0.3101,0.276,0.75,0.0071,0.8,1.0,1.0,2.1430000000000002,1.0792,1.2041,0.25,-0.1788,0.3241,0,0,0,0,0,1,1
1140,112,33720,178,17,69,125,1692,1,80,0.1324,0.302,0.8824,0.0089,0.9375,1.0,1.0,2.2504,1.1761,1.2305,0.1177,-0.2418,0.4219,0,0,0,0,0,1,1
1141,118,125813,128,15,87,133,1692,1,80,0.1395,0.3905,0.9333,0.0089,0.8824,0.9333,0.0,2.1072,1.1761,1.1461,-0.0667,-0.1312,0.3509,0,0,0,0,0,1,1
1142,559,274608,460,41,103,134,1694,1,80,0.66,0.3939,0.6970000000000001,0.0195,0.6346,0.561,0.0,2.6628,1.5185,1.3617,-0.303,-0.0774,0.9546,0,0,0,0,0,1,1
1143,181,398801,112,14,87,126,1794,1,80,0.2018,0.2,0.7143,0.0056,0.6667,1.0,1.0,2.0492,1.0,1.1461,0.2857,-0.1631,0.2532,0,0,0,0,0,1,1
1144,1494,547500,102,11,77,110,1696,1,80,0.2241,0.2273,0.9167,0.0071,0.8,1.0,0.0,2.0086,1.0792,1.0414,-0.0833,-0.2826,0.2432,0,0,0,0,0,1,1
1145,1539,625496,260,20,52,110,1692,1,80,0.1608,0.2353,0.85,0.01,0.7083,1.0,1.0,2.415,1.2305,1.301,0.15,-0.34299999999999997,0.5626,0,0,0,0,0,1,1
1146,1348,662867,106,14,73,124,1696,1,80,0.3962,0.3205,0.9231,0.0071,0.75,0.9286,1.0,2.0253,1.0792,1.1139,0.0769,-0.2518,0.2739,0,0,0,0,0,1,1
1147,763,677184,178,16,50,126,1694,1,80,0.9008,0.3456,0.9412,0.01,0.85,1.0,0.0,2.2504,1.2305,1.2041,-0.0588,-0.2279,0.4498,0,0,0,0,0,1,1
1148,189,712491,561,62,120,150,1694,1,80,0.2231,0.6474,0.8605,0.0254,0.4057,0.5968,0.0,2.7489999999999997,1.6335,1.5682,-0.1395,0.0445,0.9998,0,0,0,0,0,1,1
1149,1641,769086,186,18,87,125,1694,1,80,0.0354,0.4224,0.6087,0.0136,0.6571,0.7778,0.0,2.2695,1.3617,1.1461,-0.3913,-0.1964,0.5329,0,0,0,0,0,1,1
1150,1372,784148,131,17,118,142,1694,1,80,0.3613,0.4883,1.0,0.0094,0.7273,0.9412,0.5,2.1173,1.2041,1.2041,0.0,0.0128,0.4235,0,0,0,0,0,1,1
1151,91,815573,3234,207,75,141,1692,1,80,0.1076,0.7306,0.6304,0.0514,0.4394,0.6667,1.0,3.5097,1.9395,2.1399,0.3696,-0.157,1.0,0,0,0,0,0,1,1
1152,161,830128,4663,425,115,156,1694,1,80,0.1901,0.7126,0.6667,0.0921,0.22,0.2447,0.0,3.6687,2.1931,2.017,-0.3333,0.0166,1.0,0,0,0,0,0,1,1
1153,284,841077,1095,134,117,150,1694,1,80,0.3353,0.7018,0.7083,0.0301,0.2656,0.5373,1.0,3.0394,1.7076,1.8573,0.2917,0.0188,1.0,0,0,0,0,0,1,1
1154,174,884609,505,41,97,127,1694,1,80,0.2054,0.5218,0.4583,0.0283,0.5783,0.5366,0.0,2.7033,1.6812,1.3424,-0.5417,-0.1203,0.9935,0,0,0,0,0,1,1
1155,90,906500,571,43,73,252,1692,1,80,0.1064,0.5904,0.8293,0.0242,0.7069,0.7907,0.0,2.7566,1.6128,1.5315,-0.1707,-0.1405,0.9993,0,0,0,0,0,1,1
1156,195,921071,790,83,119,149,1692,1,80,0.2305,0.5537,0.5085,0.0177,0.2913,0.7108,1.0,2.8976,1.4771,1.7708,0.4915,0.034,0.9999,0,0,0,0,0,1,1
1157,73,939291,903,83,91,134,1694,1,80,0.0862,0.5563,0.6727,0.0218,0.4868,0.6626,1.0,2.9557,1.5682,1.7404,0.3273,-0.1339,1.0,0,0,0,0,0,1,1
1158,95,961065,551,27,56,128,1692,1,80,0.1123,0.3623,0.8438,0.0189,0.7273,1.0,0.0,2.7411,1.5051,1.4314,-0.1563,-0.2465,0.9769,0,0,0,0,0,1,1
1159,174,1008474,328,41,101,126,1692,1,80,0.2057,0.5961,0.9655,0.0171,0.4203,0.6829,0.0,2.5159,1.4624,1.4472,-0.0345,-0.1139,0.9676,0,0,0,0,0,1,1
1160,57,1022956,270,25,95,135,1694,1,80,0.0673,0.4375,0.8333,0.0142,0.7742,0.8,0.0,2.4314,1.3802,1.301,-0.1667,-0.0861,0.7659,0,0,0,0,0,1,1
1161,293,1044255,210,29,119,148,1694,1,80,0.3459,0.6429,0.75,0.0124,0.5122,0.9655,1.0,2.3222,1.3222,1.4472,0.25,0.0328,0.8705,0,0,0,0,0,1,1
1162,387,1349016,231,20,65,126,1694,1,80,0.4569,0.2781,0.8,0.0094,0.64,1.0,1.0,2.3636,1.2041,1.301,0.2,-0.2056,0.5296,0,0,0,0,0,1,1
1163,1203,75224,109,11,71,133,1684,1,70,0.5534,0.2733,0.6667,0.0089,0.8333,0.9091,0.0,2.0374,1.1761,1.0,-0.3333,-0.1811,0.266,0,0,0,0,0,1,1
1164,630,96205,254,20,89,135,1684,1,70,0.7482,0.3316,0.95,0.0113,0.7308,1.0,1.0,2.4048,1.2787,1.301,0.05,-0.1094,0.6268,0,0,0,0,0,1,1
1165,888,172100,105,11,59,126,1686,1,70,0.9324,0.2045,0.9167,0.0071,0.8,1.0,0.0,2.0212,1.0792,1.0414,-0.0833,-0.2359,0.2432,0,0,0,0,0,1,1
1166,1111,238390,166,16,61,134,1686,1,70,0.6643,0.3083,0.9375,0.0089,0.8824,1.0,1.0,2.2201,1.1761,1.2041,0.0625,-0.2203,0.3977,0,0,0,0,0,1,1
1167,1272,290640,125,12,61,125,1688,1,70,0.4763,0.256,0.8571,0.0083,0.9333,1.0,0.0,2.0969,1.1461,1.0792,-0.1429,-0.215,0.2901,0,0,0,0,0,1,1
1168,832,310567,335,31,82,127,1690,1,70,0.9846,0.5347,0.8,0.0142,0.6154,0.9677,1.0,2.525,1.3802,1.4771,0.2,-0.1822,0.9419,0,0,0,0,0,1,1
1169,671,334988,101,12,81,140,1690,1,70,0.7941,0.2349,0.9167,0.0065,0.9167,1.0,1.0,2.0043,1.0414,1.0792,0.0833,-0.1127,0.2432,0,0,0,0,0,1,1
1170,1073,433186,143,12,61,127,1686,1,70,0.7094,0.2056,0.8,0.0089,1.0,1.0,0.0,2.1553,1.1761,1.0792,-0.2,-0.1986,0.3068,0,0,0,0,0,1,1
1171,1121,507537,114,11,67,132,1688,1,70,0.6552,0.2597,0.7857,0.0083,0.8235,1.0,0.0,2.0569,1.1461,1.0414,-0.2143,-0.1791,0.2712,0,0,0,0,0,1,1
1172,567,532545,110,11,75,140,1690,1,70,0.6709999999999999,0.2308,0.8461,0.0077,0.8125,1.0,0.0,2.0414,1.1139,1.0414,-0.1539,-0.1555,0.257,0,0,0,0,0,1,1
1173,1210,563227,114,12,79,127,1688,1,70,0.5521,0.2083,1.0,0.0071,0.8571,1.0,0.5,2.0569,1.0792,1.0792,0.0,-0.1733,0.2583,0,0,0,0,0,1,1
1174,1031,621518,115,12,68,127,1688,1,70,0.7618,0.3155,0.8571,0.0083,0.9333,1.0,0.0,2.0607,1.1461,1.0792,-0.1429,-0.2145,0.2901,0,0,0,0,0,1,1
1175,1128,643180,124,13,81,127,1686,1,70,0.6465,0.2663,1.0,0.0077,0.7647,1.0,0.5,2.0934,1.1139,1.1139,0.0,-0.1724,0.2914,0,0,0,0,0,1,1
1176,1077,699354,114,11,71,132,1690,1,70,0.7101,0.2028,0.8461,0.0077,0.8667,1.0,0.0,2.0569,1.1139,1.0414,-0.1539,-0.1928,0.257,0,0,0,0,0,1,1
1177,1034,778450,132,15,68,140,1688,1,70,0.7595,0.3231,0.8667,0.0077,0.8125,1.0,1.0,2.1206,1.1139,1.1761,0.1333,-0.1832,0.3285,0,0,0,0,0,1,1
1178,604,850713,282,33,61,159,1688,1,70,0.7156,0.4816,0.5313,0.0101,0.4595,0.9697,1.0,2.4502,1.2305,1.5051,0.4688,-0.0698,0.8336,0,0,0,0,0,1,1
1179,1598,1569522,125,14,73,125,1688,1,70,0.0924,0.256,0.8571,0.0071,0.8571,1.0,1.0,2.0969,1.0792,1.1461,0.1429,-0.2471,0.2901,0,0,0,0,0,1,1
1180,1611,1720569,263,23,59,124,1688,1,70,0.0699,0.3647,0.7826,0.0107,0.72,1.0,1.0,2.42,1.2553,1.3617,0.2174,-0.282,0.6781,0,0,0,0,0,1,1
1181,1457,1928741,192,32,82,125,1688,1,70,0.263,0.3333,0.2813,0.0053,0.375,1.0,1.0,2.2833,0.9542,1.5051,0.7188,-0.2268,0.4763,0,0,0,0,0,1,1
1182,1065,1955642,121,14,65,150,1688,1,70,0.7228,0.284,1.0,0.0077,0.7222,0.9286,0.5,2.0828,1.1139,1.1139,0.0,-0.1797,0.2914,0,0,0,0,0,1,1
1183,1619,2051872,248,20,53,124,1692,1,70,0.065,0.3111,0.9,0.0106,1.0,1.0,1.0,2.3944,1.2553,1.301,0.1,-0.3027,0.5951,0,0,0,0,0,1,1
1184,1449,2083961,108,14,69,127,1690,1,70,0.271,0.3571,0.8571,0.0071,0.7059,1.0,1.0,2.0334,1.0792,1.1461,0.1429,-0.2257,0.2901,0,0,0,0,0,1,1
1185,1630,2115318,115,12,67,116,1690,1,70,0.0544,0.3155,0.8571,0.0083,0.8235,1.0,0.0,2.0607,1.1461,1.0792,-0.1429,-0.3128,0.2901,0,0,0,0,0,1,1
1186,1588,3353146,408,27,57,125,1690,1,70,0.0947,0.3131,0.8148,0.013000000000000001,0.7333,1.0,1.0,2.6107,1.3424,1.4314,0.1852,-0.2745,0.8749,0,0,0,0,0,1,1
1187,1069,49572,463,24,97,132,1358,0,40,0.3785,0.3709,0.7188,0.0236,0.8649,0.9583,0.0,2.6656,1.5051,1.3617,-0.2813,-0.0968,0.9474,0,0,0,0,0,1,1
1188,909,340224,121,20,97,134,1356,0,40,0.6459999999999999,0.3278,0.45,0.0066,0.75,1.0,1.0,2.0828,0.9542,1.301,0.55,-0.09300000000000001,0.3068,0,0,0,0,0,1,1
1189,896,726664,75,15,104,132,1356,0,40,0.6667,0.375,0.5333,0.0059,0.5,1.0,1.0,1.8751,0.9031,1.1761,0.4667,-0.055999999999999994,0.2288,0,0,0,0,0,1,1
1190,896,801872,65,17,113,135,1354,0,40,0.6647,0.5221,0.4706,0.0059,0.6667,1.0,1.0,1.8129,0.9031,1.2305,0.5294,-0.0416,0.2482,0,0,0,0,0,1,1
1191,581,55732,108,11,77,127,1322,0,40,0.879,0.2448,0.8461,0.0098,0.9286,1.0,0.0,2.0334,1.1139,1.0414,-0.1539,-0.1921,0.257,0,0,0,0,0,1,1
1192,1245,964339,133,21,105,125,1322,0,40,0.1029,0.2963,0.4286,0.0068,0.5625,1.0,1.0,2.1239,0.9542,1.3222,0.5714,-0.1263,0.3197,0,0,0,0,0,1,1
1193,1160,1225386,63,19,107,126,1320,0,40,0.2303,0.5855,0.4211,0.0061,0.381,1.0,1.0,1.7993,0.9031,1.2787,0.5789,-0.0981,0.2686,0,0,0,0,0,1,1
1194,778,1281918,50,10,105,132,1324,0,40,0.8127,0.375,0.8,0.006,0.8,1.0,1.0,1.699,0.9031,1.0,0.2,-0.0833,0.1852,0,0,0,0,0,1,1
1195,1157,1331507,62,15,109,127,1322,0,40,0.239,0.4095,0.4667,0.0053,0.5385,1.0,1.0,1.7924,0.8451,1.1761,0.5333,-0.0786,0.2116,0,0,0,0,0,1,1
1196,476,185445,204,21,98,116,1696,0,60,0.5613,0.2941,1.0,0.01,0.6296,0.8095,0.5,2.3096,1.2305,1.2305,0.0,-0.1705,0.4779,0,0,0,0,0,1,1
1197,778,534067,104,17,89,124,1368,1,80,0.8304,0.6061,0.5454,0.0161,0.7097,0.7059,0.0,2.017,1.3424,1.0792,-0.4545,-0.1981,0.4366,0,0,0,0,0,1,1
1198,1268,571986,196,18,82,118,1368,1,80,0.1213,0.3595,0.9444,0.0124,0.7391,1.0,1.0,2.2923,1.2305,1.2553,0.0556,-0.2432,0.5063,0,0,0,0,0,1,1
1199,377,1171429,181,34,113,151,1370,1,80,0.5504,0.7354,0.2105,0.0416,0.6867,0.3529,0.0,2.2577,1.7559,1.0792,-0.7895,-0.004,0.9272,0,0,0,0,0,1,1
1200,391,1312199,129,35,112,150,1368,1,80,0.5716,0.7529,0.6207,0.0212,0.6042,0.5143,0.0,2.1106,1.4624,1.2553,-0.3793,-0.0124,0.8123,0,0,0,0,0,1,1
1201,691,1446060,143,24,93,119,1366,1,80,0.9561,0.5,0.5909,0.0161,0.5641,0.5417,0.0,2.1553,1.3424,1.1139,-0.4091,-0.1805,0.4729,0,0,0,0,0,1,1
1202,227,1593586,126,36,112,148,1368,1,80,0.3319,0.605,0.3793,0.0212,0.5686,0.3056,0.0,2.1004,1.4624,1.0414,-0.6207,-0.011000000000000001,0.5279,0,0,0,0,0,1,1
1203,174,1775809,110,17,111,149,1368,1,80,0.2544,0.4086,0.1936,0.0227,0.9688,0.3529,0.0,2.0414,1.4914,0.7782,-0.8065,-0.0125,0.3154,0,0,0,0,0,1,1
1204,1038,2506147,101,12,74,124,1364,1,80,0.4589,0.3526,0.9231,0.0095,0.8125,1.0,0.0,2.0043,1.1139,1.0792,-0.0769,-0.2019,0.2739,0,0,0,0,0,1,1
1205,1069,2685547,181,25,82,124,1362,1,80,0.3965,0.5371,0.7391,0.0169,0.6053,0.68,0.0,2.2577,1.3617,1.2305,-0.2609,-0.2409,0.6438,0,0,0,0,0,1,1
1206,1066,2750749,122,23,82,116,1364,1,80,0.4047,0.6534,0.7273,0.0161,0.7097,0.6956,0.0,2.0864,1.3424,1.2041,-0.2727,-0.248,0.5822,0,0,0,0,0,1,1
